studyID	enter	check	reference	journal	year	family	genus	epithet	species	where	studytype	SC	matingsystem	tm_species_Moeller	tm_pop	outcrossing_best	matingsystem_certain	pollinator_group	pollinator	mating_system_evidence	population	lat	lon	environment	morph	traitgroup1	traitgroup2	traitgroup3	measurement	scale	dimension	method	h2type	nfam	n	h2	mean	Vp	CVa	Va	evolvability	e_on_log	Ie	notes											
53	ØO	ØO	Fenster_&_Carr_1997	Journal_of_Evolutionary_Biology	1997	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	floral	flowersize	corolla	corolla_width	ratio	linear	familyvariance	broadsense	11	55	0.294	6.4	0.81	NA	0.23814	0.581	0	1.396	Used_broad-sense_heritabilities_from_Table_3._Summary_stats_in_Table_1.											
53	ØO	ØO	Fenster_&_Carr_1997	Journal_of_Evolutionary_Biology	1997	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	301	39.18	-122.84	greenhouse	NA	floral	male	pollen_size	pollen_size	ratio	linear	familyvariance	broadsense	11	55	0.068	22.1	1.21	NA	0.08228	0.017	0	0.231	Used_broad-sense_heritabilities_from_Table_3._Summary_stats_in_Table_1.											
53	ØO	ØO	Fenster_&_Carr_1997	Journal_of_Evolutionary_Biology	1997	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	305	39.35	-123.6	greenhouse	NA	floral	fecundity	female_fecundity	ovule_number	count	count	familyvariance	broadsense	6	30	0.390	989.6	72468.64	NA	28262.7696	2.886	0	4.514	Used_broad-sense_heritabilities_from_Table_3._Summary_stats_in_Table_1.											
53	ØO	ØO	Fenster_&_Carr_1997	Journal_of_Evolutionary_Biology	1997	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	305	39.35	-123.6	greenhouse	NA	floral	fecundity	male_fecundity	pollen_number	count	count	familyvariance	broadsense	6	30	0.000	4239.8	3820461.16	NA	0	0.000	0	21.253	Used_broad-sense_heritabilities_from_Table_3._Summary_stats_in_Table_1.											
53	ØO	ØO	Fenster_&_Carr_1997	Journal_of_Evolutionary_Biology	1997	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	305	39.35	-123.6	greenhouse	NA	floral	flowersize	corolla	corolla_width	ratio	linear	familyvariance	broadsense	6	30	0.196	8.2	1.21	NA	0.23716	0.353	0	1.447	Used_broad-sense_heritabilities_from_Table_3._Summary_stats_in_Table_1.											
53	ØO	ØO	Fenster_&_Carr_1997	Journal_of_Evolutionary_Biology	1997	Phrymaceae	Mimulus	micranthus	Mimulus_micranthus	North_America	natural	SC	S	0.212	NA	0.16	1	NA	NA	Outcrossing_rate_(species_mean_reported_by_authors)	305	39.35	-123.6	greenhouse	NA	floral	male	pollen_size	pollen_size	ratio	linear	familyvariance	broadsense	6	30	0.060	21.9	0.36	NA	0.0216	0.005	0	0.071	Used_broad-sense_heritabilities_from_Table_3._Summary_stats_in_Table_1.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	natural	SI	O	1	1	1	1	NA	NA	Species_SI	Pomona	34.05	-117.8	greenhouse	NA	floral	display	flower_number	flower_number	count	count	fullsibs	broadsense	78	147	0.310	3050	1910412	NA	592227.72	6.366	0	14.170	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	natural	SI	O	1	1	1	1	NA	NA	Species_SI	Pomona	34.05	-117.8	greenhouse	NA	floral	flowersize	flower	flower_size	ratio	linear	fullsibs	broadsense	78	146	0.250	15.8	5.84	NA	1.46	0.585	0	1.755	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	natural	SI	O	1	1	1	1	NA	NA	Species_SI	Pomona	34.05	-117.8	greenhouse	NA	floral	flowersize	petal	petal_length	ratio	linear	fullsibs	broadsense	78	146	0.290	7.07	0.7154	NA	0.207466	0.415	0	1.016	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	natural	SI	O	1	1	1	1	NA	NA	Species_SI	Pomona	34.05	-117.8	greenhouse	NA	floral	flowersize	petal	petal_width	ratio	linear	fullsibs	broadsense	78	146	0.100	5.1	0.5256	NA	0.05256	0.202	0	1.819	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	natural	SI	O	1	1	1	1	NA	NA	Species_SI	Pomona	34.05	-117.8	greenhouse	NA	lifehistory	flowering	floweringtime	flowering_time	time	time	fullsibs	broadsense	78	145	0.430	72.5	469.8	NA	202.014	3.843	0	5.095	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	natural	SI	O	1	1	1	1	NA	NA	Species_SI	Pomona	34.05	-117.8	greenhouse	NA	vegetative	plant_size	height	height	ratio	linear	fullsibs	broadsense	78	149	0.360	124	953.7341	NA	343.344276	2.233	0	3.970	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	cultivar	SI	O	1	1	1	1	NA	NA	Species_SI	RCBP	NA	NA	greenhouse	NA	floral	display	flower_number	flower_number	count	count	fullsibs	broadsense	78	156	0.690	2430	2595996	NA	1791237.24	30.335	0	13.629	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	cultivar	SI	O	1	1	1	1	NA	NA	Species_SI	RCBP	NA	NA	greenhouse	NA	floral	display	raceme_density	raceme_density	ratio	ratio	fullsibs	broadsense	78	155	0.510	2.26	3.968	NA	2.02368	39.621	0	38.067	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	cultivar	SI	O	1	1	1	1	NA	NA	Species_SI	RCBP	NA	NA	greenhouse	NA	floral	flowersize	flower	flower_size	ratio	linear	fullsibs	broadsense	78	154	0.630	15.5	6.16	NA	3.8808	1.615	0	0.949	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	cultivar	SI	O	1	1	1	1	NA	NA	Species_SI	RCBP	NA	NA	greenhouse	NA	floral	flowersize	petal	petal_length	ratio	linear	fullsibs	broadsense	78	154	0.700	7.06	0.5544	NA	0.38808	0.779	0	0.334	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	cultivar	SI	O	1	1	1	1	NA	NA	Species_SI	RCBP	NA	NA	greenhouse	NA	floral	flowersize	petal	petal_width	ratio	linear	fullsibs	broadsense	78	152	0.550	5.29	0.38	NA	0.209	0.747	0	0.611	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	cultivar	SI	O	1	1	1	1	NA	NA	Species_SI	RCBP	NA	NA	greenhouse	NA	lifehistory	flowering	floweringtime	flowering_time	time	time	fullsibs	broadsense	78	156	0.190	34.4	24.96	NA	4.7424	0.401	0	1.708	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
54	ØO	ØO_(Check_precision_of_SE)	Evans_&_Marshall_1996	Journal_of_Evolutionary_Biology	1996	Brassicaceae	Brassica	campestris	Brassica_campestris	North_America	cultivar	SI	O	1	1	1	1	NA	NA	Species_SI	RCBP	NA	NA	greenhouse	NA	vegetative	plant_size	height	height	ratio	linear	fullsibs	broadsense	78	155	0.630	67.8	447.95	NA	282.2085	6.139	0	3.606	Species_is_synonym_of_B._rapa._Summary_stats_in_Table_1,_heritabilities_in_Table_2._Vp_computed_from_SE_and_n.											
55	ØO	ØO	Ashman_2003	Evolution	2003	Rosaceae	Fragaria	virginiana	Fragaria_virginiana	North_America	natural	SC	M	0.41	NA	0.41	1	Generalized	Small_bees,_flies,_ants	Mean_outcrossing_rate_reported_in_Penet_et_al._2009,_Plant_Biology	Crawford_County_(3_pops?)	41.69	-80.06	field	Hermaphrodite	floral	display	flower_number	flower_number	count	count	paternal_halfsib	narrowsense	70	3981	0.400	12.700	115.0509	NA	46.02036	28.533	0	42.799	Summary_stats_in_Table_2._Computed_Vp_from_SE_and_n._nfam_is_number_of_sires,_210_dams._Used_means_and_heritabilities_for_all_populations_pooled.											
55	ØO	ØO	Ashman_2003	Evolution	2003	Rosaceae	Fragaria	virginiana	Fragaria_virginiana	North_America	natural	SC	M	0.41	NA	0.41	1	Generalized	Small_bees,_flies,_ants	Mean_outcrossing_rate_reported_in_Penet_et_al._2009,_Plant_Biology	Crawford_County_(3_pops?)	41.69	-80.06	field	Female	floral	display	flower_number	flower_number	count	count	paternal_halfsib	narrowsense	70	3981	0.360	13.900	128.9844	NA	46.434384	24.033	0	42.726	Summary_stats_in_Table_2._Computed_Vp_from_SE_and_n._nfam_is_number_of_sires,_210_dams._Used_means_and_heritabilities_for_all_populations_pooled.											
55	ØO	ØO	Ashman_2003	Evolution	2003	Rosaceae	Fragaria	virginiana	Fragaria_virginiana	North_America	natural	SC	M	0.41	NA	0.41	1	Generalized	Small_bees,_flies,_ants	Mean_outcrossing_rate_reported_in_Penet_et_al._2009,_Plant_Biology	Crawford_County_(3_pops?)	41.69	-80.06	field	Hermaphrodite	floral	fecundity	female_fecundity	ovules_per_flower	count	count	paternal_halfsib	narrowsense	70	3981	0.370	90.000	995.25	NA	368.2425	4.546	0	7.741	Summary_stats_in_Table_2._Computed_Vp_from_SE_and_n._nfam_is_number_of_sires,_210_dams._Used_means_and_heritabilities_for_all_populations_pooled.											
55	ØO	ØO	Ashman_2003	Evolution	2003	Rosaceae	Fragaria	virginiana	Fragaria_virginiana	North_America	natural	SC	M	0.41	NA	0.41	1	Generalized	Small_bees,_flies,_ants	Mean_outcrossing_rate_reported_in_Penet_et_al._2009,_Plant_Biology	Crawford_County_(3_pops?)	41.69	-80.06	field	Female	floral	fecundity	female_fecundity	ovules_per_flower	count	count	paternal_halfsib	narrowsense	70	3981	0.390	91.000	995.25	NA	388.1475	4.687	0	7.331	Summary_stats_in_Table_2._Computed_Vp_from_SE_and_n._nfam_is_number_of_sires,_210_dams._Used_means_and_heritabilities_for_all_populations_pooled.											
55	ØO	ØO	Ashman_2003	Evolution	2003	Rosaceae	Fragaria	virginiana	Fragaria_virginiana	North_America	natural	SC	M	0.41	NA	0.41	1	Generalized	Small_bees,_flies,_ants	Mean_outcrossing_rate_reported_in_Penet_et_al._2009,_Plant_Biology	Crawford_County_(3_pops?)	41.69	-80.06	field	Hermaphrodite	floral	fecundity	male_fecundity	pollen_per_flower	count	count	paternal_halfsib	narrowsense	70	1716	0.090	152140	4170705396	NA	375363485.6	1.622	0	16.397	Summary_stats_in_Table_2._Computed_Vp_from_SE_and_n._nfam_is_number_of_sires,_210_dams._Used_means_and_heritabilities_for_all_populations_pooled.											
55	ØO	ØO	Ashman_2003	Evolution	2003	Rosaceae	Fragaria	virginiana	Fragaria_virginiana	North_America	natural	SC	M	0.41	NA	0.41	1	Generalized	Small_bees,_flies,_ants	Mean_outcrossing_rate_reported_in_Penet_et_al._2009,_Plant_Biology	Crawford_County_(3_pops?)	41.69	-80.06	field	Hermaphrodite	floral	flowersize	petal	petal_size	ratio	area	paternal_halfsib	narrowsense	70	3981	0.240	93.500	1248.4416	NA	299.625984	3.427	0	10.853	Summary_stats_in_Table_2._Computed_Vp_from_SE_and_n._nfam_is_number_of_sires,_210_dams._Used_means_and_heritabilities_for_all_populations_pooled.											
55	ØO	ØO	Ashman_2003	Evolution	2003	Rosaceae	Fragaria	virginiana	Fragaria_virginiana	North_America	natural	SC	M	0.41	NA	0.41	1	Generalized	Small_bees,_flies,_ants	Mean_outcrossing_rate_reported_in_Penet_et_al._2009,_Plant_Biology	Crawford_County_(3_pops?)	41.69	-80.06	field	Female	floral	flowersize	petal	petal_size	ratio	area	paternal_halfsib	narrowsense	70	3981	0.300	50.900	1293.4269	NA	388.02807	14.977	0	34.947	Summary_stats_in_Table_2._Computed_Vp_from_SE_and_n._nfam_is_number_of_sires,_210_dams._Used_means_and_heritabilities_for_all_populations_pooled.											
56	ØO	ØO	Mazer_et_al._1999	Evolution	1999	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	0.015	0.015	1	NA	NA	Author_description_and_references._Tm_1-2%?	Devereux_Slough	34.41	-119.87	greenhouse	NA	floral	fecundity	female_fecundity	ovules_per_flower	count	count	artificial_selection	realized	NA	984	0.250	103.150	320.41	NA	80.1025	0.753	0	2.259	Used_heritabilities_from_first_selection_episode_reported_in_Table_4._Summary_stats_for_base_generation_in_Table_3.											
56	ØO	ØO	Mazer_et_al._1999	Evolution	1999	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	0.015	0.015	1	NA	NA	Author_description_and_references._Tm_1-2%?	Devereux_Slough	34.41	-119.87	greenhouse	NA	floral	fecundity	female_fecundity	ovules_per_flower	count	count	artificial_selection	realized	NA	984	0.110	103.150	320.41	NA	35.2451	0.331	0	2.680	Used_heritabilities_from_first_selection_episode_reported_in_Table_4._Summary_stats_for_base_generation_in_Table_3.											
56	ØO	ØO	Mazer_et_al._1999	Evolution	1999	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	0.015	0.015	1	NA	NA	Author_description_and_references._Tm_1-2%?	Devereux_Slough	34.41	-119.87	greenhouse	NA	floral	fecundity	male_fecundity	anther_per_flower	count	count	artificial_selection	realized	NA	984	0.350	4.480	0.81	NA	0.2835	1.413	0	2.623	Used_heritabilities_from_first_selection_episode_reported_in_Table_4._Summary_stats_for_base_generation_in_Table_3.											
56	ØO	ØO	Mazer_et_al._1999	Evolution	1999	Caryophyllaceae	Spergularia	marina	Spergularia_marina	North_America	natural	SC	S	0.015	0.015	0.015	1	NA	NA	Author_description_and_references._Tm_1-2%?	Devereux_Slough	34.41	-119.87	greenhouse	NA	floral	fecundity	male_fecundity	anther_per_flower	count	count	artificial_selection	realized	NA	984	0.470	4.480	0.81	NA	0.3807	1.897	0	2.139	Used_heritabilities_from_first_selection_episode_reported_in_Table_4._Summary_stats_for_base_generation_in_Table_3.											
57	ØO	ØO	Koelewijn_&_Hunscheid_2000	Journal_of_Evolutionary_Biology	2000	Plantaginaceae	Plantago	coronopus	Plantago_coronopus	Europe	natural	SC	O	0.576	0.8	0.8	1	Wind	Wind	Population-specific_and_species-mean_outcrossing_rates_reported_by_authors.	Westplaat	51.92	4.03	greenhouse_high_nutrient	NA	floral	female	gynoecium	gynoecium_weight	ratio	mass_volume	self_families	broadsense	19	55	0.350	28.700	27.4500576	10.8	9.60752016	1.166	0	2.166	Computed_evolvability_of_square_of_reported_CVg_(Table_3)._n_is_53-57,_used_mean.											
57	ØO	ØO	Koelewijn_&_Hunscheid_2000	Journal_of_Evolutionary_Biology	2000	Plantaginaceae	Plantago	coronopus	Plantago_coronopus	Europe	natural	SC	O	0.576	0.8	0.8	1	Wind	Wind	Population-specific_and_species-mean_outcrossing_rates_reported_by_authors.	Westplaat	51.92	4.03	greenhouse_low_nutrient	NA	floral	female	gynoecium	gynoecium_weight	ratio	mass_volume	self_families	broadsense	19	55	0.480	27.800	65.69784033	20.2	31.53496336	4.080	0	4.420	Computed_evolvability_of_square_of_reported_CVg_(Table_3)._n_is_53-57,_used_mean.											
57	ØO	ØO	Koelewijn_&_Hunscheid_2000	Journal_of_Evolutionary_Biology	2000	Plantaginaceae	Plantago	coronopus	Plantago_coronopus	Europe	natural	SC	O	0.576	0.8	0.8	1	Wind	Wind	Population-specific_and_species-mean_outcrossing_rates_reported_by_authors.	Westplaat	51.92	4.03	greenhouse_high_nutrient	NA	floral	fitness	seedsize	seed_weight	ratio	mass_volume	self_families	broadsense	19	55	0.100	116.600	1029.047936	8.7	102.9047936	0.757	0	6.812	Computed_evolvability_of_square_of_reported_CVg_(Table_3)._n_is_53-57,_used_mean.											
57	ØO	ØO	Koelewijn_&_Hunscheid_2000	Journal_of_Evolutionary_Biology	2000	Plantaginaceae	Plantago	coronopus	Plantago_coronopus	Europe	natural	SC	O	0.576	0.8	0.8	1	Wind	Wind	Population-specific_and_species-mean_outcrossing_rates_reported_by_authors.	Westplaat	51.92	4.03	greenhouse_low_nutrient	NA	floral	fitness	seedsize	seed_weight	ratio	mass_volume	self_families	broadsense	19	55	0.170	87.300	757.6458882	13	128.799801	1.690	0	8.251	Computed_evolvability_of_square_of_reported_CVg_(Table_3)._n_is_53-57,_used_mean.											
57	ØO	ØO	Koelewijn_&_Hunscheid_2000	Journal_of_Evolutionary_Biology	2000	Plantaginaceae	Plantago	coronopus	Plantago_coronopus	Europe	natural	SC	O	0.576	0.8	0.8	1	Wind	Wind	Population-specific_and_species-mean_outcrossing_rates_reported_by_authors.	Westplaat	51.92	4.03	greenhouse_high_nutrient	NA	floral	fitness	seedset	seeds_per_flower	count	count	self_families	broadsense	19	55	0.250	3.700	0.91126116	12.9	0.22781529	1.664	0	4.992	Computed_evolvability_of_square_of_reported_CVg_(Table_3)._n_is_53-57,_used_mean.											
57	ØO	ØO	Koelewijn_&_Hunscheid_2000	Journal_of_Evolutionary_Biology	2000	Plantaginaceae	Plantago	coronopus	Plantago_coronopus	Europe	natural	SC	O	0.576	0.8	0.8	1	Wind	Wind	Population-specific_and_species-mean_outcrossing_rates_reported_by_authors.	Westplaat	51.92	4.03	greenhouse_low_nutrient	NA	floral	fitness	seedset	seeds_per_flower	count	count	self_families	broadsense	19	55	0.100	3.000	1.089	11	0.1089	1.210	0	10.890	Computed_evolvability_of_square_of_reported_CVg_(Table_3)._n_is_53-57,_used_mean.											
57	ØO	ØO	Koelewijn_&_Hunscheid_2000	Journal_of_Evolutionary_Biology	2000	Plantaginaceae	Plantago	coronopus	Plantago_coronopus	Europe	natural	SC	O	0.576	0.8	0.8	1	Wind	Wind	Population-specific_and_species-mean_outcrossing_rates_reported_by_authors.	Westplaat	51.92	4.03	greenhouse_high_nutrient	NA	floral	flowersize	mass	floral_weight	ratio	mass_volume	self_families	broadsense	19	55	0.230	137.400	402.1996696	7	92.505924	0.490	0	1.640	Computed_evolvability_of_square_of_reported_CVg_(Table_3)._n_is_53-57,_used_mean.											
57	ØO	ØO	Koelewijn_&_Hunscheid_2000	Journal_of_Evolutionary_Biology	2000	Plantaginaceae	Plantago	coronopus	Plantago_coronopus	Europe	natural	SC	O	0.576	0.8	0.8	1	Wind	Wind	Population-specific_and_species-mean_outcrossing_rates_reported_by_authors.	Westplaat	51.92	4.03	greenhouse_low_nutrient	NA	floral	flowersize	mass	floral_weight	ratio	mass_volume	self_families	broadsense	19	55	0.620	165.200	485.2963161	10.5	300.883716	1.103	0	0.676	Computed_evolvability_of_square_of_reported_CVg_(Table_3)._n_is_53-57,_used_mean.											
57	ØO	ØO	Koelewijn_&_Hunscheid_2000	Journal_of_Evolutionary_Biology	2000	Plantaginaceae	Plantago	coronopus	Plantago_coronopus	Europe	natural	SC	O	0.576	0.8	0.8	1	Wind	Wind	Population-specific_and_species-mean_outcrossing_rates_reported_by_authors.	Westplaat	51.92	4.03	greenhouse_high_nutrient	NA	floral	male	andrecium	androecium_weight	ratio	mass_volume	self_families	broadsense	19	55	0.500	177.000	651.893832	10.2	325.946916	1.040	0	1.040	Computed_evolvability_of_square_of_reported_CVg_(Table_3)._n_is_53-57,_used_mean.											
57	ØO	ØO	Koelewijn_&_Hunscheid_2000	Journal_of_Evolutionary_Biology	2000	Plantaginaceae	Plantago	coronopus	Plantago_coronopus	Europe	natural	SC	O	0.576	0.8	0.8	1	Wind	Wind	Population-specific_and_species-mean_outcrossing_rates_reported_by_authors.	Westplaat	51.92	4.03	greenhouse_low_nutrient	NA	floral	male	andrecium	androecium_weight	ratio	mass_volume	self_families	broadsense	19	55	0.560	173.400	1082.646928	14.2	606.2822798	2.016	0	1.584	Computed_evolvability_of_square_of_reported_CVg_(Table_3)._n_is_53-57,_used_mean.											
58	ØO	ØO	Venable_&_Burquez_1989	Evolution	1989	Asteraceae	Heterosperma	pinnatum	Heterosperma_pinnatum	Central_America	natural	SC	S	NA	NA	NA	0.5	NA	?	Author_description	6_pops	20.366667	-99.65	greenhouse	NA	floral	display	heads_per_plant	heads_per_plant	count	count	familyvariance	broadsense	66	NA	0.430	7.39	13.7641	NA	6.57	12.030	0	15.947	Vg_is_among-family_variance_from_Table_5._nfam_is_6_populations_times_11_families.											
58	ØO	ØO	Venable_&_Burquez_1989	Evolution	1989	Asteraceae	Heterosperma	pinnatum	Heterosperma_pinnatum	Central_America	natural	SC	S	NA	NA	NA	0.5	NA	?	Author_description	6_pops	20.366667	-99.65	greenhouse	NA	floral	fecundity	female_fecundity	achenes_per_head	count	count	familyvariance	broadsense	66	NA	0.390	11.91	6.3001	NA	2.48	1.748	0	2.735	Vg_is_among-family_variance_from_Table_5._nfam_is_6_populations_times_11_families.											
58	ØO	ØO	Venable_&_Burquez_1989	Evolution	1989	Asteraceae	Heterosperma	pinnatum	Heterosperma_pinnatum	Central_America	natural	SC	S	NA	NA	NA	0.5	NA	?	Author_description	6_pops	20.366667	-99.65	greenhouse	NA	floral	flowersize	achene	central_achene_length	ratio	linear	familyvariance	broadsense	66	NA	0.680	10.96	2.5921	NA	1.07	0.891	0	0.419	Vg_is_among-family_variance_from_Table_5._nfam_is_6_populations_times_11_families.											
58	ØO	ØO	Venable_&_Burquez_1989	Evolution	1989	Asteraceae	Heterosperma	pinnatum	Heterosperma_pinnatum	Central_America	natural	SC	S	NA	NA	NA	0.5	NA	?	Author_description	6_pops	20.366667	-99.65	greenhouse	NA	floral	flowersize	achene	peripheral_achene_length	ratio	linear	familyvariance	broadsense	66	NA	0.630	4.79	0.4624	NA	0.14	0.610	0	0.358	Vg_is_among-family_variance_from_Table_5._nfam_is_6_populations_times_11_families.											
58	ØO	ØO	Venable_&_Burquez_1989	Evolution	1989	Asteraceae	Heterosperma	pinnatum	Heterosperma_pinnatum	Central_America	natural	SC	S	NA	NA	NA	0.5	NA	?	Author_description	6_pops	20.366667	-99.65	greenhouse	NA	floral	flowersize	achene	peripheral_achene_width	ratio	linear	familyvariance	broadsense	66	NA	0.470	3.11	0.2025	NA	0.06	0.620	0	0.700	Vg_is_among-family_variance_from_Table_5._nfam_is_6_populations_times_11_families.											
58	ØO	ØO	Venable_&_Burquez_1989	Evolution	1989	Asteraceae	Heterosperma	pinnatum	Heterosperma_pinnatum	Central_America	natural	SC	S	NA	NA	NA	0.5	NA	?	Author_description	6_pops	20.366667	-99.65	greenhouse	NA	floral	flowersize	awn	awn_length_central	ratio	linear	familyvariance	broadsense	66	NA	0.370	2.3	0.1089	NA	0.01	0.189	0	0.322	Vg_is_among-family_variance_from_Table_5._nfam_is_6_populations_times_11_families.											
58	ØO	ØO	Venable_&_Burquez_1989	Evolution	1989	Asteraceae	Heterosperma	pinnatum	Heterosperma_pinnatum	Central_America	natural	SC	S	NA	NA	NA	0.5	NA	?	Author_description	6_pops	20.366667	-99.65	greenhouse	NA	floral	inflorescence	inflorescence	central_achenes_per_head	count	count	familyvariance	broadsense	66	NA	0.580	3.09	2.0736	2.13	1.24	12.987	0	9.404	Vg_is_among-family_variance_from_Table_5._nfam_is_6_populations_times_11_families.											
58	ØO	ØO	Venable_&_Burquez_1989	Evolution	1989	Asteraceae	Heterosperma	pinnatum	Heterosperma_pinnatum	Central_America	natural	SC	S	NA	NA	NA	0.5	NA	?	Author_description	6_pops	20.366667	-99.65	greenhouse	NA	floral	inflorescence	inflorescence	intermediate_achenes_per_head	count	count	familyvariance	broadsense	66	NA	0.460	2.97	1.69	1.75	0.8	9.069	0	10.647	Vg_is_among-family_variance_from_Table_5._nfam_is_6_populations_times_11_families.											
58	ØO	ØO	Venable_&_Burquez_1989	Evolution	1989	Asteraceae	Heterosperma	pinnatum	Heterosperma_pinnatum	Central_America	natural	SC	S	NA	NA	NA	0.5	NA	?	Author_description	6_pops	20.366667	-99.65	greenhouse	NA	floral	inflorescence	inflorescence	peripheral_achenes_per_head	count	count	familyvariance	broadsense	66	NA	0.460	5.85	4.3681	4.59	2.11	6.166	0	7.238	Vg_is_among-family_variance_from_Table_5._nfam_is_6_populations_times_11_families.											
58	ØO	ØO	Venable_&_Burquez_1989	Evolution	1989	Asteraceae	Heterosperma	pinnatum	Heterosperma_pinnatum	Central_America	natural	SC	S	NA	NA	NA	0.5	NA	?	Author_description	6_pops	20.366667	-99.65	greenhouse	NA	floral	inflorescence	inflorescence	awned_achenes_per_head	count	count	familyvariance	broadsense	66	NA	0.770	5.08	8.2944	NA	7.22	27.978	0	8.357	Vg_is_among-family_variance_from_Table_5._nfam_is_6_populations_times_11_families.											
