studyID	enter	check	reference	journal	year	family	genus	epithet	species	where	studytype	SC	matingsystem	tm_species_Moeller	tm_pop	outcrossing_best	matingsystem_certain	pollinator_group	pollinator	mating_system_evidence	population	lat	lon	environment	morph	traitgroup1	traitgroup2	traitgroup3	traitX	traitY	scale	dimension	method	h2type	nfam	n	h2	mean	Vp	CVa	isCor	corA	corP	Va	evolvability	e_on_log	Ie	notes								
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Traditional	NA	NA	greenhouse	NA	NA	NA	NA	flowering_time	stolon_number	NA	NA	NorthCarolinaII	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	3.44	NA	NA	NA	NA								
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Traditional	NA	NA	greenhouse	NA	NA	NA	NA	flowering_time	leaf_width	NA	NA	NorthCarolinaII	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.028	NA	NA	NA	NA								
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Traditional	NA	NA	greenhouse	NA	NA	NA	NA	inflorescense_number	stolon_number	NA	NA	NorthCarolinaII	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	20.5	NA	NA	NA	NA								
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Traditional	NA	NA	greenhouse	NA	NA	NA	NA	inflorescense_number	leaf_width	NA	NA	NorthCarolinaII	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-4.1	NA	NA	NA	NA								
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Traditional	NA	NA	greenhouse	NA	NA	NA	NA	inflorescense_number	flowering_time	NA	NA	NorthCarolinaII	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	1.86	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	vegetative	leaf_size	leaf_length	leaf_length	leaf_length	ratio	linear	paternal_halfsibs	narrowsense	31	248	0.280610075	19.320	8.229	NA	0	NA	NA	2.309	0.618610563	0	1.586	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	vegetative	shape	leaf_shape	leaf_dissection	leaf_dissection	ratio	ratio	paternal_halfsibs	narrowsense	31	248	0.027297543	11.686	6.814	NA	0	NA	NA	0.186	0.136191954	0	4.853	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	vegetative	plant_size	nodes	node_number	node_number	ratio	count	paternal_halfsibs	narrowsense	31	248	0.531930942	33.948	35.796	NA	0	NA	NA	19.041	1.652234173	0	1.454	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	vegetative	plant_size	nodes	internode_length	internode_length	ratio	ratio	paternal_halfsibs	narrowsense	31	248	0.300380332	12.104	36.547	NA	0	NA	NA	10.978	7.493538187	0	17.453	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	lifehistory	floweringtime	floweringtime	flowering_time	flowering_time	ratio	count	paternal_halfsibs	narrowsense	31	248	0.508179678	80.307	1019.600	NA	0	NA	NA	518.14	8.034137022	0	7.776	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	floral	display	inflorescense	number_of_lateral_racemes	number_of_lateral_racemes	ratio	count	paternal_halfsibs	narrowsense	31	248	0.333544141	3.021	4.269	NA	0	NA	NA	1.424	15.60611483	0	31.183	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	floral	flowersize	petal	petal_size	petal_size	ratio	linear	paternal_halfsibs	narrowsense	31	248	0.509031676	19.527	3.438	NA	0	NA	NA	1.75	0.458951714	0	0.443	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_length	leaf_dissection	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.257	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_length	node_number	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-1.744	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_length	internode_length	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	2.704	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_length	flowering_time	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-22.135	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_length	number_of_lateral_racemes	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.414	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_length	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-0.841	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_dissection	node_number	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.688	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_dissection	internode_length	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-0.625	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_dissection	flowering_time	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-12.728	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_dissection	number_of_lateral_racemes	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.211	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	leaf_dissection	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.109	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	node_number	internode_length	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-3.677	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	node_number	flowering_time	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	42.831	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	node_number	number_of_lateral_racemes	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	1.141	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	node_number	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-1.155	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	internode_length	flowering_time	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-42	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	internode_length	number_of_lateral_racemes	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.141	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	internode_length	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-1.275	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	flowering_time	number_of_lateral_racemes	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	16.276	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	flowering_time	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-1.575	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Ma	35.416667	24.116667	greenhouse	NA	NA	NA	NA	number_of_lateral_racemes	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.28	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	vegetative	leaf_size	leaf_length	leaf_length	leaf_length	ratio	linear	paternal_halfsibs	narrowsense	32	256	0.235260771	21.231	8.114	NA	0	NA	NA	1.909	0.423513319	0	1.377	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	vegetative	shape	leaf_shape	leaf_dissection	leaf_dissection	ratio	ratio	paternal_halfsibs	narrowsense	32	256	0.445429512	11.838	7.445	NA	0	NA	NA	3.316	2.366234873	0	2.946	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	vegetative	plant_size	nodes	node_number	node_number	ratio	count	paternal_halfsibs	narrowsense	32	256	0.534251408	68.313	82.201	NA	0	NA	NA	43.916	0.941062794	0	0.820	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	vegetative	plant_size	nodes	internode_length	internode_length	ratio	ratio	paternal_halfsibs	narrowsense	32	256	0.275651608	4.571	3.998	NA	0	NA	NA	1.102	5.274692628	0	13.861	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	lifehistory	floweringtime	floweringtime	flowering_time	flowering_time	ratio	count	paternal_halfsibs	narrowsense	32	256	0.477623671	175.996	1297.800	NA	0	NA	NA	619.86	2.001197683	0	2.189	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	floral	display	inflorescense	number_of_lateral_racemes	number_of_lateral_racemes	ratio	count	paternal_halfsibs	narrowsense	32	256	0.427373855	6.676	8.756	NA	0	NA	NA	3.742	8.396981013	0	11.251	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	floral	flowersize	petal	petal_size	petal_size	ratio	linear	paternal_halfsibs	narrowsense	32	256	0.491661775	19.511	2.896	NA	0	NA	NA	1.424	0.374072156	0	0.387	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_length	leaf_dissection	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	1.427	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_length	node_number	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-1.572	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_length	internode_length	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-0.075	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_length	flowering_time	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	2.019	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_length	number_of_lateral_racemes	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-0.13	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_length	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.364	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_dissection	node_number	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-5.113	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_dissection	internode_length	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.939	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_dissection	flowering_time	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-20.95	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_dissection	number_of_lateral_racemes	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.654	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	leaf_dissection	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.897	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	node_number	internode_length	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.765	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	node_number	flowering_time	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	51.444	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	node_number	number_of_lateral_racemes	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	5.875	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	node_number	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	0.051	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	internode_length	flowering_time	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-93.492	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	internode_length	number_of_lateral_racemes	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	1.399	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	internode_length	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-0.151	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	flowering_time	number_of_lateral_racemes	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-100.33	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	flowering_time	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-132.54	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	To	35.45	23.666667	greenhouse	NA	NA	NA	NA	number_of_lateral_racemes	petal_size	NA	NA	paternal_halfsibs	narrowsense	NA	NA	NA	NA	NA	NA	0	NA	NA	-0.34	NA	NA	NA	NA								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Mk	35.016667	26.05	greenhouse	NA	vegetative	leaf_size	leaf_length	leaf_length	leaf_length	ratio	linear	paternal_halfsibs	narrowsense	31	248	0.201121735	14.787	4.047	NA	0	NA	NA	0.814	0.372270296	0	1.479	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Mk	35.016667	26.05	greenhouse	NA	vegetative	shape	leaf_shape	leaf_dissection	leaf_dissection	ratio	ratio	paternal_halfsibs	narrowsense	31	248	0.188370188	7.386	2.320	NA	0	NA	NA	0.437	0.800969155	0	3.451	Means_and_variances_in_data_folder								
80	ØO	NA	Widen_et_al_2002	Journal_of_Evolutionary_Biology	2002	Brassicaceae	Brassica	cretica	Brassica_cretica	Europe	natural	SI	O	NA	NA	NA	1	NA	NA	Author_description	Mk	35.016667	26.05	greenhouse	NA	vegetative	plant_size	nodes	node_number	node_number	ratio	count	paternal_halfsibs	narrowsense	31	248	0.547571649	42.041	53.246	NA	0	NA	NA	29.156	1.649651463	0	1.363	Means_and_variances_in_data_folder								
